,barcode,oh_nr,type,type_nr,oh_value,cathode_nr,cathode_point,cathode_point_x_std,cathode_point_y_std,anode_nr,anode_point,anode_point_x_std,anode_point_y_std
48,5,48,right,16,0.988,16,"[613, 597]",256.409,7.232,17,"[628, 451]",256.116,14.289
49,5,49,right,17,1.081,17,"[641, 610]",256.409,7.232,18,"[654, 450]",256.116,14.289
50,5,50,right,18,1.041,18,"[668, 603]",256.409,7.232,19,"[682, 449]",256.116,14.289
51,5,51,right,19,1.026,19,"[696, 601]",256.409,7.232,20,"[708, 449]",256.116,14.289
52,5,52,right,20,1.033,20,"[724, 598]",256.409,7.232,21,"[736, 445]",256.116,14.289
53,5,53,right,21,1.042,21,"[751, 599]",256.409,7.232,22,"[766, 445]",256.116,14.289
54,5,54,right,22,1.001,22,"[778, 599]",256.409,7.232,23,"[793, 451]",256.116,14.289
55,5,55,right,23,1.073,23,"[806, 603]",256.409,7.232,24,"[818, 444]",256.116,14.289
56,5,56,right,24,1.073,24,"[834, 598]",256.409,7.232,25,"[846, 439]",256.116,14.289
57,5,57,right,25,1.101,25,"[861, 601]",256.409,7.232,26,"[875, 438]",256.116,14.289
58,5,58,right,26,1.127,26,"[889, 598]",256.409,7.232,27,"[901, 431]",256.116,14.289
59,5,59,right,27,1.094,27,"[917, 590]",256.409,7.232,28,"[930, 428]",256.116,14.289
60,5,60,right,28,1.161,28,"[944, 594]",256.409,7.232,29,"[956, 422]",256.116,14.289
61,5,61,right,29,1.172,29,"[971, 594]",256.409,7.232,30,"[977, 420]",256.116,14.289
62,5,62,right,30,1.246,30,"[999, 592]",256.409,7.232,31,"[996, 407]",256.116,14.289
63,5,63,right,31,0.81,31,"[1025, 581]",256.409,7.232,32,"[1016, 461]",256.116,14.289
