,barcode,oh_nr,type,type_nr,oh_value,cathode_nr,cathode_point,cathode_point_x_std,cathode_point_y_std,anode_nr,anode_point,anode_point_x_std,anode_point_y_std
31,13,31,left,31,1.489,31,"[1456, 815]",340.826,20.614,31,"[1386, 525]",337.811,28.053
32,13,32,right,0,1.044,0,"[318, 816]",340.826,20.614,1,"[372, 614]",337.811,28.053
33,13,33,right,1,1.03,1,"[355, 808]",340.826,20.614,2,"[397, 606]",337.811,28.053
34,13,34,right,2,1.154,2,"[390, 858]",340.826,20.614,3,"[414, 628]",337.811,28.053
35,13,35,right,3,1.22,3,"[425, 861]",340.826,20.614,4,"[440, 617]",337.811,28.053
36,13,36,right,4,1.09,4,"[464, 847]",340.826,20.614,5,"[475, 629]",337.811,28.053
37,13,37,right,5,1.154,5,"[498, 857]",340.826,20.614,6,"[509, 626]",337.811,28.053
38,13,38,right,6,0.931,6,"[535, 816]",340.826,20.614,7,"[549, 630]",337.811,28.053
39,13,39,right,7,1.149,7,"[572, 839]",340.826,20.614,8,"[582, 609]",337.811,28.053
40,13,40,right,8,1.274,8,"[608, 860]",340.826,20.614,9,"[620, 605]",337.811,28.053
41,13,41,right,9,1.114,9,"[645, 831]",340.826,20.614,10,"[656, 608]",337.811,28.053
42,13,42,right,10,1.055,10,"[681, 823]",340.826,20.614,11,"[692, 612]",337.811,28.053
43,13,43,right,11,0.997,11,"[717, 809]",340.826,20.614,12,"[735, 610]",337.811,28.053
44,13,44,right,12,1.042,12,"[754, 804]",340.826,20.614,13,"[772, 596]",337.811,28.053
45,13,45,right,13,0.958,13,"[793, 804]",340.826,20.614,14,"[812, 613]",337.811,28.053
46,13,46,right,14,1.09,14,"[831, 838]",340.826,20.614,15,"[844, 620]",337.811,28.053
47,13,47,right,15,1.167,15,"[867, 806]",340.826,20.614,16,"[885, 573]",337.811,28.053
48,13,48,right,16,1.031,16,"[905, 803]",340.826,20.614,17,"[920, 597]",337.811,28.053
49,13,49,right,17,1.006,17,"[943, 810]",340.826,20.614,18,"[958, 609]",337.811,28.053
50,13,50,right,18,1.091,18,"[979, 806]",340.826,20.614,19,"[996, 588]",337.811,28.053
51,13,51,right,19,0.956,19,"[1014, 797]",340.826,20.614,20,"[1038, 607]",337.811,28.053
52,13,52,right,20,1.03,20,"[1051, 802]",340.826,20.614,21,"[1074, 597]",337.811,28.053
53,13,53,right,21,1.041,21,"[1089, 798]",340.826,20.614,22,"[1105, 590]",337.811,28.053
54,13,54,right,22,1.071,22,"[1126, 803]",340.826,20.614,23,"[1142, 589]",337.811,28.053
55,13,55,right,23,1.047,23,"[1164, 799]",340.826,20.614,24,"[1182, 590]",337.811,28.053
56,13,56,right,24,1.165,24,"[1202, 811]",340.826,20.614,25,"[1216, 578]",337.811,28.053
57,13,57,right,25,1.289,25,"[1238, 819]",340.826,20.614,26,"[1249, 561]",337.811,28.053
58,13,58,right,26,1.142,26,"[1274, 793]",340.826,20.614,27,"[1292, 565]",337.811,28.053
59,13,59,right,27,1.284,27,"[1313, 808]",340.826,20.614,28,"[1323, 551]",337.811,28.053
60,13,60,right,28,1.208,28,"[1349, 801]",340.826,20.614,29,"[1354, 559]",337.811,28.053
61,13,61,right,29,1.571,29,"[1388, 842]",340.826,20.614,30,"[1367, 528]",337.811,28.053
62,13,62,right,30,1.593,30,"[1423, 842]",340.826,20.614,31,"[1386, 525]",337.811,28.053
63,13,63,right,31,1.349,31,"[1456, 815]",340.826,20.614,32,"[1408, 549]",337.811,28.053
