,barcode,oh_nr,type,type_nr,oh_value,cathode_nr,cathode_point,cathode_point_x_std,cathode_point_y_std,anode_nr,anode_point,anode_point_x_std,anode_point_y_std
20,0,20,left,20,1.231,20,"[916, 664]",308.564,30.781,20,"[898, 442]",304.946,19.565
21,0,21,left,21,1.045,21,"[948, 636]",308.564,30.781,21,"[928, 448]",304.946,19.565
22,0,22,left,22,1.153,22,"[983, 644]",308.564,30.781,22,"[966, 436]",304.946,19.565
23,0,23,left,23,1.197,23,"[1017, 635]",308.564,30.781,23,"[1001, 419]",304.946,19.565
24,0,24,left,24,1.165,24,"[1049, 629]",308.564,30.781,24,"[1030, 419]",304.946,19.565
25,0,25,left,25,1.147,25,"[1083, 615]",308.564,30.781,25,"[1069, 408]",304.946,19.565
26,0,26,left,26,1.142,26,"[1118, 611]",308.564,30.781,26,"[1103, 405]",304.946,19.565
27,0,27,left,27,1.131,27,"[1151, 610]",308.564,30.781,27,"[1134, 406]",304.946,19.565
28,0,28,left,28,1.204,28,"[1183, 632]",308.564,30.781,28,"[1164, 415]",304.946,19.565
29,0,29,left,29,1.148,29,"[1214, 614]",308.564,30.781,29,"[1187, 408]",304.946,19.565
30,0,30,left,30,0.695,30,"[1241, 570]",308.564,30.781,30,"[1207, 449]",304.946,19.565
31,0,31,left,31,0.584,31,"[1269, 543]",308.564,30.781,31,"[1232, 444]",304.946,19.565
32,0,32,right,0,1.052,0,"[253, 610]",308.564,30.781,1,"[309, 428]",304.946,19.565
33,0,33,right,1,1.362,1,"[276, 669]",308.564,30.781,2,"[332, 429]",304.946,19.565
34,0,34,right,2,1.214,2,"[309, 645]",308.564,30.781,3,"[349, 429]",304.946,19.565
35,0,35,right,3,1.103,3,"[343, 653]",308.564,30.781,4,"[375, 456]",304.946,19.565
36,0,36,right,4,1.194,4,"[376, 661]",308.564,30.781,5,"[397, 446]",304.946,19.565
37,0,37,right,5,1.129,5,"[410, 646]",308.564,30.781,6,"[433, 443]",304.946,19.565
38,0,38,right,6,1.147,6,"[445, 664]",308.564,30.781,7,"[460, 457]",304.946,19.565
39,0,39,right,7,1.048,7,"[478, 662]",308.564,30.781,8,"[494, 473]",304.946,19.565
40,0,40,right,8,1.226,8,"[512, 673]",308.564,30.781,9,"[532, 452]",304.946,19.565
41,0,41,right,9,1.193,9,"[545, 666]",308.564,30.781,10,"[564, 451]",304.946,19.565
42,0,42,right,10,1.165,10,"[579, 664]",308.564,30.781,11,"[597, 454]",304.946,19.565
43,0,43,right,11,1.074,11,"[612, 655]",308.564,30.781,12,"[634, 462]",304.946,19.565
44,0,44,right,12,1.254,12,"[646, 683]",308.564,30.781,13,"[667, 457]",304.946,19.565
45,0,45,right,13,1.181,13,"[678, 666]",308.564,30.781,14,"[696, 453]",304.946,19.565
46,0,46,right,14,1.148,14,"[712, 671]",308.564,30.781,15,"[730, 464]",304.946,19.565
47,0,47,right,15,1.065,15,"[745, 655]",308.564,30.781,16,"[761, 463]",304.946,19.565
48,0,48,right,16,1.179,16,"[780, 661]",308.564,30.781,17,"[792, 448]",304.946,19.565
49,0,49,right,17,1.211,17,"[814, 668]",308.564,30.781,18,"[821, 449]",304.946,19.565
50,0,50,right,18,0.92,18,"[844, 605]",308.564,30.781,19,"[857, 439]",304.946,19.565
51,0,51,right,19,1.114,19,"[882, 643]",308.564,30.781,20,"[898, 442]",304.946,19.565
52,0,52,right,20,1.196,20,"[916, 664]",308.564,30.781,21,"[928, 448]",304.946,19.565
53,0,53,right,21,1.11,21,"[948, 636]",308.564,30.781,22,"[966, 436]",304.946,19.565
54,0,54,right,22,1.247,22,"[983, 644]",308.564,30.781,23,"[1001, 419]",304.946,19.565
55,0,55,right,23,1.196,23,"[1017, 635]",308.564,30.781,24,"[1030, 419]",304.946,19.565
56,0,56,right,24,1.226,24,"[1049, 629]",308.564,30.781,25,"[1069, 408]",304.946,19.565
57,0,57,right,25,1.166,25,"[1083, 615]",308.564,30.781,26,"[1103, 405]",304.946,19.565
58,0,58,right,26,1.136,26,"[1118, 611]",308.564,30.781,27,"[1134, 406]",304.946,19.565
59,0,59,right,27,1.08,27,"[1151, 610]",308.564,30.781,28,"[1164, 415]",304.946,19.565
60,0,60,right,28,1.238,28,"[1183, 632]",308.564,30.781,29,"[1187, 408]",304.946,19.565
61,0,61,right,29,0.913,29,"[1214, 614]",308.564,30.781,30,"[1207, 449]",304.946,19.565
62,0,62,right,30,0.698,30,"[1241, 570]",308.564,30.781,31,"[1232, 444]",304.946,19.565
63,0,63,right,31,0.403,31,"[1269, 543]",308.564,30.781,32,"[1257, 471]",304.946,19.565
