,barcode,oh_nr,type,type_nr,oh_value,cathode_nr,cathode_point,cathode_point_x_std,cathode_point_y_std,anode_nr,anode_point,anode_point_x_std,anode_point_y_std
35,21,35,right,3,1.314,3,"[262, 630]",250.934,15.83,4,"[290, 439]",246.181,16.619
36,21,36,right,4,1.26,4,"[290, 621]",250.934,15.83,5,"[311, 437]",246.181,16.619
37,21,37,right,5,1.242,5,"[317, 621]",250.934,15.83,6,"[341, 440]",246.181,16.619
38,21,38,right,6,1.181,6,"[345, 611]",250.934,15.83,7,"[368, 439]",246.181,16.619
39,21,39,right,7,1.173,7,"[373, 613]",250.934,15.83,8,"[395, 442]",246.181,16.619
40,21,40,right,8,1.299,8,"[399, 636]",250.934,15.83,9,"[418, 446]",246.181,16.619
41,21,41,right,9,1.238,9,"[428, 619]",250.934,15.83,10,"[446, 438]",246.181,16.619
42,21,42,right,10,1.226,10,"[454, 634]",250.934,15.83,11,"[475, 455]",246.181,16.619
43,21,43,right,11,1.172,11,"[482, 621]",250.934,15.83,12,"[503, 450]",246.181,16.619
44,21,44,right,12,1.283,12,"[509, 637]",250.934,15.83,13,"[533, 450]",246.181,16.619
45,21,45,right,13,1.227,13,"[538, 627]",250.934,15.83,14,"[560, 448]",246.181,16.619
46,21,46,right,14,1.293,14,"[565, 636]",250.934,15.83,15,"[584, 447]",246.181,16.619
47,21,47,right,15,1.375,15,"[592, 649]",250.934,15.83,16,"[612, 448]",246.181,16.619
48,21,48,right,16,1.332,16,"[619, 645]",250.934,15.83,17,"[636, 450]",246.181,16.619
49,21,49,right,17,1.303,17,"[645, 639]",250.934,15.83,18,"[659, 448]",246.181,16.619
50,21,50,right,18,1.309,18,"[673, 644]",250.934,15.83,19,"[684, 452]",246.181,16.619
51,21,51,right,19,1.432,19,"[699, 658]",250.934,15.83,20,"[712, 448]",246.181,16.619
52,21,52,right,20,1.315,20,"[726, 640]",250.934,15.83,21,"[736, 447]",246.181,16.619
53,21,53,right,21,1.39,21,"[753, 661]",250.934,15.83,22,"[762, 457]",246.181,16.619
54,21,54,right,22,1.248,22,"[781, 634]",250.934,15.83,23,"[792, 451]",246.181,16.619
55,21,55,right,23,1.37,23,"[808, 650]",250.934,15.83,24,"[819, 449]",246.181,16.619
56,21,56,right,24,1.425,24,"[835, 657]",250.934,15.83,25,"[847, 448]",246.181,16.619
57,21,57,right,25,1.391,25,"[862, 657]",250.934,15.83,26,"[874, 453]",246.181,16.619
58,21,58,right,26,1.411,26,"[889, 655]",250.934,15.83,27,"[900, 448]",246.181,16.619
59,21,59,right,27,1.458,27,"[915, 660]",250.934,15.83,28,"[925, 446]",246.181,16.619
60,21,60,right,28,1.254,28,"[942, 630]",250.934,15.83,29,"[952, 446]",246.181,16.619
61,21,61,right,29,1.157,29,"[971, 630]",250.934,15.83,30,"[976, 460]",246.181,16.619
62,21,62,right,30,1.3,30,"[999, 656]",250.934,15.83,31,"[994, 465]",246.181,16.619
63,21,63,right,31,0.723,31,"[1024, 636]",250.934,15.83,32,"[1016, 530]",246.181,16.619
