,barcode,oh_nr,type,type_nr,oh_value,cathode_nr,cathode_point,cathode_point_x_std,cathode_point_y_std,anode_nr,anode_point,anode_point_x_std,anode_point_y_std
41,3,41,right,9,1.506,9,"[731, 1083]",409.979,37.89,10,"[765, 728]",402.117,32.682
42,3,42,right,10,1.409,10,"[775, 1088]",409.979,37.89,11,"[798, 755]",402.117,32.682
43,3,43,right,11,1.571,11,"[817, 1098]",409.979,37.89,12,"[845, 727]",402.117,32.682
44,3,44,right,12,1.352,12,"[861, 1060]",409.979,37.89,13,"[890, 741]",402.117,32.682
45,3,45,right,13,1.439,13,"[906, 1086]",409.979,37.89,14,"[930, 746]",402.117,32.682
46,3,46,right,14,1.285,14,"[950, 1053]",409.979,37.89,15,"[978, 750]",402.117,32.682
47,3,47,right,15,1.137,15,"[997, 1026]",409.979,37.89,16,"[1023, 758]",402.117,32.682
48,3,48,right,16,1.282,16,"[1045, 1022]",409.979,37.89,17,"[1066, 719]",402.117,32.682
49,3,49,right,17,1.279,17,"[1089, 1053]",409.979,37.89,18,"[1113, 751]",402.117,32.682
50,3,50,right,18,1.245,18,"[1133, 1064]",409.979,37.89,19,"[1157, 770]",402.117,32.682
51,3,51,right,19,1.481,19,"[1176, 1097]",409.979,37.89,20,"[1200, 747]",402.117,32.682
52,3,52,right,20,1.411,20,"[1220, 1078]",409.979,37.89,21,"[1234, 744]",402.117,32.682
53,3,53,right,21,1.254,21,"[1263, 1029]",409.979,37.89,22,"[1288, 733]",402.117,32.682
54,3,54,right,22,1.45,22,"[1308, 1072]",409.979,37.89,23,"[1325, 729]",402.117,32.682
55,3,55,right,23,1.198,23,"[1352, 1018]",409.979,37.89,24,"[1372, 735]",402.117,32.682
56,3,56,right,24,1.191,24,"[1401, 1014]",409.979,37.89,25,"[1426, 733]",402.117,32.682
57,3,57,right,25,1.358,25,"[1444, 1041]",409.979,37.89,26,"[1464, 720]",402.117,32.682
58,3,58,right,26,1.187,26,"[1488, 1005]",409.979,37.89,27,"[1513, 725]",402.117,32.682
59,3,59,right,27,1.516,27,"[1531, 1049]",409.979,37.89,28,"[1541, 690]",402.117,32.682
60,3,60,right,28,1.327,28,"[1572, 1005]",409.979,37.89,29,"[1587, 691]",402.117,32.682
61,3,61,right,29,1.245,29,"[1614, 977]",409.979,37.89,30,"[1612, 682]",402.117,32.682
62,3,62,right,30,1.203,30,"[1658, 973]",409.979,37.89,31,"[1634, 689]",402.117,32.682
63,3,63,right,31,0.936,31,"[1699, 957]",409.979,37.89,32,"[1680, 736]",402.117,32.682
